eficiencia,tiempo,valor_total,score_instancia
0.00015379883112888343,0.027940034866333008,9536,1.5176770906710142
0.0,0.0,7830,1.2917511832319135
0.00035676061362825543,0.016139745712280273,8441,0.6845387090090136
0.0,0.0,8980,1.68052738336714
0.0,0.01618027687072754,7858,1.3012170385395536
0.0003365303718660609,0.0,8651,0.8016778052758815
0.00014615609470914936,0.01614069938659668,9571,1.546942491578978
0.0,0.0,9015,1.6923597025016903
0.0,0.02395009994506836,9037,1.6997971602434077
0.0,0.0079193115234375,9529,1.866125760649087
0.0,0.0,8114,1.387762001352265
0.0,0.016101837158203125,8307,1.4530087897227857
0.0,0.0,9034,1.6987829614604464
0.0,0.01617431640625,8422,1.4918864097363083
0.0,0.016098976135253906,8025,1.3576741041244085
0.0,0.013466358184814453,8915,1.658553076402975
0.0,0.03069782257080078,8053,1.3671399594320488
0.0,0.019656658172607422,9173,1.7457741717376605
0.0,0.0,9388,1.8184584178498986
0.0,0.016056299209594727,8683,1.5801217038539552
0.0,0.015749692916870117,9188,1.7508451656524677
0.0,0.0,9112,1.7251521298174444
0.00023540489642184556,0.016207218170166016,7623,0.684812898469343
0.0,0.015874385833740234,8093,1.3806626098715349
0.0,0.016690731048583984,7526,1.1889790398918187
0.0,0.015606164932250977,7924,1.3235294117647058
0.0003502013657853266,0.0,8376,0.6775260463745694
0.0,0.015978574752807617,7998,1.3485463150777552
0.0,0.01602458953857422,8085,1.3779580797836375
0.0,0.015962839126586914,8047,1.3651115618661258
0.0,0.016263723373413086,8765,1.607843137254902
0.0,0.020342111587524414,8581,1.5456389452332657
0.0,0.0,9368,1.8116970926301557
0.0,0.011896371841430664,8145,1.3982420554428667
0.0,0.016165494918823242,7535,1.1920216362407032
0.0,0.0,8571,1.5422582826233941
0.0002840909090909091,0.016155004501342773,8881,0.9990474598930482
0.0,0.01838088035583496,7681,1.2413793103448276
0.0,0.01524662971496582,7824,1.2897227856659905
0.0,0.009488821029663086,9141,1.7349560513860718
0.00018278194114421494,0.008687734603881836,8535,1.1131622894779025
0.00023391812865497077,0.02704477310180664,7735,0.7260676369761455
0.0,0.0,9219,1.7613252197430698
0.0,0.015926837921142578,7752,1.2653820148749155
0.0,0.0,8230,1.4269776876267748
0.0,0.015652894973754883,9152,1.7386747802569302
0.0,0.01609945297241211,8487,1.5138607167004734
0.0,0.01613616943359375,8184,1.4114266396213657
0.0,0.015871286392211914,9016,1.6926977687626774
0.0,0.015941858291625977,8251,1.434077079107505
0.000235626767200754,0.015875816345214844,6967,0.4625353440150801
0.0001513317191283293,0.016071081161499023,9157,1.395177460230147
0.0,0.0,9373,1.8133874239350911
0.0,0.03233671188354492,8145,1.3982420554428667
0.0,0.014020442962646484,7739,1.2609871534820825
0.00017692852087756547,0.010473966598510742,8259,1.0332076530736756
0.00018532246108228317,0.0072247982025146484,8248,1.0103423465958556
0.0,0.0,8577,1.5442866801893171
0.0,0.015996932983398438,8714,1.5906017579445573
0.0,0.015881776809692383,9420,1.8292765382014875
0.0,0.015923261642456055,7937,1.327924273157539
0.0,0.0,8601,1.5524002704530089
0.0,0.016026735305786133,8038,1.3620689655172413
0.0,0.0,8312,1.4546991210277214
0.0,0.022139787673950195,8834,1.6311697092630155
0.0,0.009537696838378906,8661,1.572684246112238
0.0,0.016214847564697266,8502,1.5189317106152807
0.00030193236714975844,0.0,9202,1.066870363837689
0.0,0.015741825103759766,8481,1.5118323191345504
0.0,0.01621699333190918,7656,1.2329276538201488
0.0,0.015930652618408203,8870,1.6433400946585532
0.0,0.0,8517,1.524002704530088
0.0,0.026697158813476562,7310,1.1159567275185935
0.00024131274131274132,0.005214214324951172,7571,0.6537576587018779
0.0,0.0,9925,2.0
0.0,0.015778541564941406,8064,1.3708586883029072
0.00014821402104639098,0.0,9794,1.617637137803865
0.0,0.015819072723388672,8802,1.6203515889114266
0.0,0.03194093704223633,7559,1.2001352265043947
0.0,0.0,8633,1.5632183908045976
0.0,0.022287368774414062,8716,1.5912778904665315
0.0,0.025096654891967773,7402,1.1470588235294117
0.0001650982334489021,0.0020034313201904297,8677,1.2015042357910868
0.0,0.014111995697021484,8336,1.462812711291413
0.0,0.015798091888427734,8977,1.6795131845841786
0.0,0.0,9179,1.7478025693035835
0.00016666666666666666,0.015802621841430664,8579,1.1647961460446248
0.0,0.022254467010498047,9325,1.7971602434077079
0.00043840420868040335,0.01427602767944336,9372,0.8130493576741041
0.00019825535289452815,0.010969161987304688,8386,1.027495564388352
0.00018821757952192734,0.015846967697143555,8287,1.0169231656135262
0.0,0.0,9200,1.7549019607843137
0.00017655367231638418,0.01575946807861328,8496,1.1141843864956853
0.00020312817387771684,0.025934934616088867,8192,0.9507958050941909
0.00016157699143641945,0.007746696472167969,9326,1.4289411922022222
0.00031655587211142766,0.007747650146484375,8902,0.9320942707239755
0.0,0.01973557472229004,7828,1.291075050709939
0.0,0.007487297058105469,9467,1.8451656524678837
0.0003495281370150297,0.007485866546630859,8649,0.7713537704491095
0.0,0.01885390281677246,7549,1.1967545638945234
